state,isMetro,parent_count,child_count,needs_childcare,total_cost,median_family_income
34,False,2,0,0,47686.7808,64342.97265625
34,False,2,1,1,67277.5776,64342.97265625
34,False,2,2,1,79417.1424,64342.97265625
34,False,2,3,1,88940.022,64342.97265625
34,False,2,4,1,90965.3436,64342.97265625
34,False,1,0,0,38244.0384,72953.9375
34,False,1,1,1,57626.5248,72953.9375
34,False,1,2,1,72115.7112,72953.9375
34,False,1,3,1,85358.8416,72953.9375
34,False,1,4,1,87740.7888,72953.9375
34,False,2,0,0,50811.6744,72953.9375
34,False,2,1,1,71397.984,72953.9375
34,False,2,2,1,84437.1912,72953.9375
34,False,2,3,1,95729.8824,72953.9375
34,False,2,4,1,98596.2072,72953.9375
34,False,1,0,0,40956.24,81915.046875
34,False,1,1,1,63209.0916,81915.046875
34,False,1,2,1,79090.0428,81915.046875
34,False,1,3,1,94768.2072,81915.046875
34,False,1,4,1,97586.0568,81915.046875
34,False,2,0,0,56268.4332,81915.046875
34,False,2,1,1,77821.524,81915.046875
34,False,2,2,1,91713.6684,81915.046875
34,False,2,3,1,105550.5708,81915.046875
34,False,2,4,1,109708.2072,81915.046875
34,False,1,0,0,37632.9024,72074.9765625
34,False,1,1,1,56281.5648,72074.9765625
34,False,1,2,1,70907.8248,72074.9765625
34,False,1,3,1,82437.5748,72074.9765625
34,False,1,4,1,84440.238,72074.9765625
34,False,2,0,0,50631.5388,72074.9765625
34,False,2,1,1,70962.2172,72074.9765625
34,False,2,2,1,83644.6176,72074.9765625
34,False,2,3,1,93406.3716,72074.9765625
34,False,2,4,1,95862.0528,72074.9765625
34,False,1,0,0,40203.8172,66421.2734375
34,False,1,1,1,58198.2012,66421.2734375
34,False,1,2,1,73740.018,66421.2734375
34,False,1,3,1,87873.9612,66421.2734375
34,False,1,4,1,91165.4184,66421.2734375
34,False,2,0,0,53973.9084,66421.2734375
34,False,2,1,1,74743.8984,66421.2734375
34,False,2,2,1,87929.5428,66421.2734375
34,False,2,3,1,100131.3636,66421.2734375
34,False,2,4,1,104073.234,66421.2734375
34,True,1,0,0,47513.232,104990.90625
34,True,1,1,1,77474.8068,104990.90625
34,True,1,2,1,106769.3784,104990.90625
34,True,1,3,1,129479.388,104990.90625
34,True,1,4,1,133240.992,104990.90625
34,True,2,0,0,62870.6664,104990.90625
34,True,2,1,1,92300.5836,104990.90625
34,True,2,2,1,120506.124,104990.90625
34,True,2,3,1,141044.016,104990.90625
34,True,2,4,1,145496.844,104990.90625
34,True,1,0,0,36796.374,80262.8828125
34,True,1,1,1,57967.0608,80262.8828125
34,True,1,2,1,81214.8516,80262.8828125
34,True,1,3,1,97061.7072,80262.8828125
34,True,1,4,1,100056.9492,80262.8828125
34,True,2,0,0,49479.1872,80262.8828125
34,True,2,1,1,71493.3276,80262.8828125
34,True,2,2,1,92530.0728,80262.8828125
34,True,2,3,1,106579.9452,80262.8828125
34,True,2,4,1,109926.1056,80262.8828125
34,False,1,0,0,39065.3556,70327.3125
34,False,1,1,1,57266.5728,70327.3125
34,False,1,2,1,72330.2232,70327.3125
34,False,1,3,1,86447.9064,70327.3125
34,False,1,4,1,88847.1036,70327.3125
34,False,2,0,0,51507.1992,70327.3125
34,False,2,1,1,71643.264,70327.3125
34,False,2,2,1,84539.1384,70327.3125
34,False,2,3,1,96639.4332,70327.3125
34,False,2,4,1,99537.1284,70327.3125
34,False,1,0,0,34772.7072,65277.38671875
34,False,1,1,1,53614.7808,65277.38671875
34,False,1,2,1,67425.6036,65277.38671875
34,False,1,3,1,79802.0748,65277.38671875
34,False,1,4,1,81520.992,65277.38671875
34,False,2,0,0,48893.0652,65277.38671875
34,False,2,1,1,67446.8148,65277.38671875
34,False,2,2,1,79570.8336,65277.38671875
34,False,2,3,1,90141.9492,65277.38671875
34,False,2,4,1,92226.1584,65277.38671875
34,False,1,0,0,35666.8032,62792.46484375
34,False,1,1,1,55548.3336,62792.46484375
34,False,1,2,1,69985.5996,62792.46484375
34,False,1,3,1,81289.4352,62792.46484375
34,False,1,4,1,83231.7888,62792.46484375
34,False,2,0,0,49456.5288,62792.46484375
34,False,2,1,1,70217.0688,62792.46484375
34,False,2,2,1,82806.3516,62792.46484375
34,False,2,3,1,92402.976,62792.46484375
34,False,2,4,1,94749.5976,62792.46484375
34,False,1,0,0,35330.262,80000.015625
34,False,1,1,1,54787.4184,80000.015625
34,False,1,2,1,69380.238,80000.015625
34,False,1,3,1,83264.5728,80000.015625
34,False,1,4,1,85354.254,80000.015625
34,False,2,0,0,48740.6568,80000.015625
34,False,2,1,1,68381.4084,80000.015625
34,False,2,2,1,81111.9144,80000.015625
34,False,2,3,1,92979.1584,80000.015625
34,False,2,4,1,95473.8108,80000.015625
34,False,1,0,0,40150.866,73004.25
34,False,1,1,1,63419.484,73004.25
34,False,1,2,1,80345.4144,73004.25
34,False,1,3,1,96125.478,73004.25
34,False,1,4,1,99209.7192,73004.25
34,False,2,0,0,55518.6384,73004.25
34,False,2,1,1,78845.9532,73004.25
34,False,2,2,1,92994.2988,73004.25
34,False,2,3,1,106983.0708,73004.25
34,False,2,4,1,110542.9572,73004.25
34,False,1,0,0,41264.8596,73198.3203125
34,False,1,1,1,61153.4472,73198.3203125
34,False,1,2,1,77039.1156,73198.3203125
34,False,1,3,1,89741.3616,73198.3203125
34,False,1,4,1,92320.8168,73198.3203125
34,False,2,0,0,52974.3756,73198.3203125
34,False,2,1,1,75417.8376,73198.3203125
34,False,2,2,1,88686.6216,73198.3203125
34,False,2,3,1,99524.1564,73198.3203125
34,False,2,4,1,102621.2112,73198.3203125
34,True,1,0,0,33939.012,71906.578125
34,True,1,1,1,53275.488,71906.578125
34,True,1,2,1,74317.734,71906.578125
34,True,1,3,1,87112.1364,71906.578125
34,True,1,4,1,89083.3296,71906.578125
34,True,2,0,0,45913.5264,71906.578125
34,True,2,1,1,67316.9244,71906.578125
34,True,2,2,1,86070.9492,71906.578125
34,True,2,3,1,97020.2808,71906.578125
34,True,2,4,1,99428.9292,71906.578125
34,True,1,0,0,37083.2436,64186.89453125
34,True,1,1,1,61855.6284,64186.89453125
34,True,1,2,1,86416.2192,64186.89453125
34,True,1,3,1,104450.9532,64186.89453125
34,True,1,4,1,106443.6216,64186.89453125
34,True,2,0,0,50328.48,64186.89453125
34,True,2,1,1,75627.756,64186.89453125
34,True,2,2,1,96966.4224,64186.89453125
34,True,2,3,1,113371.6524,64186.89453125
34,True,2,4,1,115605.8784,64186.89453125
34,True,1,0,0,54062.8596,70138.3828125
34,True,1,1,1,84809.3088,70138.3828125
34,True,1,2,1,118638.3756,70138.3828125
34,True,1,3,1,144025.452,70138.3828125
34,True,1,4,1,147591.444,70138.3828125
34,True,2,0,0,66429.99,70138.3828125
34,True,2,1,1,97344.732,70138.3828125
34,True,2,2,1,129192.144,70138.3828125
34,True,2,3,1,153900.876,70138.3828125
34,True,2,4,1,158261.352,70138.3828125
34,False,1,0,0,38291.5776,64184.84375
34,False,1,1,1,56571.6684,64184.84375
34,False,1,2,1,71412.1404,64184.84375
34,False,1,3,1,84437.9652,64184.84375
34,False,1,4,1,86641.0668,64184.84375
34,False,2,0,0,50184.1176,64184.84375
34,False,2,1,1,70715.0268,64184.84375
34,False,2,2,1,83465.8656,64184.84375
34,False,2,3,1,94548.5976,64184.84375
34,False,2,4,1,97219.5528,64184.84375
34,True,1,0,0,36674.502,77126.9609375
34,True,1,1,1,59703.7212,77126.9609375
34,True,1,2,1,82108.5528,77126.9609375
34,True,1,3,1,96984.0816,77126.9609375
34,True,1,4,1,99461.0388,77126.9609375
34,True,2,0,0,50912.496,77126.9609375
34,True,2,1,1,73238.8356,77126.9609375
34,True,2,2,1,93377.0508,77126.9609375
34,True,2,3,1,106562.9292,77126.9609375
34,True,2,4,1,109377.6684,77126.9609375
34,True,1,0,0,36101.1852,81244.53125
34,True,1,1,1,57876.6444,81244.53125
34,True,1,2,1,79563.1644,81244.53125
34,True,1,3,1,93705.6264,81244.53125
34,True,1,4,1,95827.482,81244.53125
34,True,2,0,0,49674.5268,81244.53125
34,True,2,1,1,71193.0936,81244.53125
34,True,2,2,1,90830.0328,81244.53125
34,True,2,3,1,103182.8208,81244.53125
34,True,2,4,1,105690.5976,81244.53125
34,True,1,0,0,36683.4756,82107.0625
34,True,1,1,1,61421.6364,82107.0625
34,True,1,2,1,85560.4044,82107.0625
34,True,1,3,1,102209.1096,82107.0625
34,True,1,4,1,105222.5268,82107.0625
34,True,2,0,0,51508.2072,82107.0625
34,True,2,1,1,75467.748,82107.0625
34,True,2,2,1,97056.018,82107.0625
34,True,2,3,1,112128.726,82107.0625
34,True,2,4,1,115429.8756,82107.0625
34,False,1,0,0,38043.648,62247.22265625
34,False,1,1,1,55499.1216,62247.22265625
34,False,1,2,1,69915.27,62247.22265625
34,False,1,3,1,81257.1156,62247.22265625
34,False,1,4,1,83312.5728,62247.22265625
34,False,2,0,0,50148.8904,62247.22265625
34,False,2,1,1,70311.9612,62247.22265625
34,False,2,2,1,82868.2152,62247.22265625
34,False,2,3,1,92482.2192,62247.22265625
34,False,2,4,1,94968.984,62247.22265625
34,True,1,0,0,52278.1872,139281.765625
34,True,1,1,1,93871.014,139281.765625
34,True,1,2,1,130053.276,139281.765625
34,True,1,3,1,157111.992,139281.765625
34,True,1,4,1,161583.0,139281.765625
34,True,2,0,0,72810.2928,139281.765625
34,True,2,1,1,108905.9412,139281.765625
34,True,2,2,1,143251.236,139281.765625
34,True,2,3,1,170086.956,139281.765625
34,True,2,4,1,175365.216,139281.765625
34,True,1,0,0,64043.2908,112986.8046875
34,True,1,1,1,100695.3516,112986.8046875
34,True,1,2,1,140162.82,112986.8046875
34,True,1,3,1,171101.268,112986.8046875
34,True,1,4,1,177802.632,112986.8046875
34,True,2,0,0,78312.1584,112986.8046875
34,True,2,1,1,115393.6644,112986.8046875
34,True,2,2,1,153308.4,112986.8046875
34,True,2,3,1,184716.084,112986.8046875
34,True,2,4,1,193211.376,112986.8046875
34,True,1,0,0,35419.6548,76247.9921875
34,True,1,1,1,55038.9084,76247.9921875
34,True,1,2,1,76562.6484,76247.9921875
34,True,1,3,1,90610.6524,76247.9921875
34,True,1,4,1,93050.2908,76247.9921875
34,True,2,0,0,47819.4348,76247.9921875
34,True,2,1,1,68304.7848,76247.9921875
34,True,2,2,1,87985.5648,76247.9921875
34,True,2,3,1,100106.1792,76247.9921875
34,True,2,4,1,102982.6644,76247.9921875
34,True,1,0,0,34616.5872,73478.6484375
34,True,1,1,1,55224.018,73478.6484375
34,True,1,2,1,77460.5748,73478.6484375
34,True,1,3,1,91606.4472,73478.6484375
34,True,1,4,1,93981.1812,73478.6484375
34,True,2,0,0,47036.5572,73478.6484375
34,True,2,1,1,69609.6564,73478.6484375
34,True,2,2,1,89358.5508,73478.6484375
34,True,2,3,1,101656.1364,73478.6484375
34,True,2,4,1,104481.6444,73478.6484375
34,True,1,0,0,35888.3904,83348.5
34,True,1,1,1,59218.4532,83348.5
34,True,1,2,1,82316.1384,83348.5
34,True,1,3,1,97985.478,83348.5
34,True,1,4,1,100846.4652,83348.5
34,True,2,0,0,50521.3824,83348.5
34,True,2,1,1,73739.766,83348.5
34,True,2,2,1,94575.2232,83348.5
34,True,2,3,1,108642.7968,83348.5
34,True,2,4,1,111827.1324,83348.5
34,True,1,0,0,38118.6216,85477.109375
34,True,1,1,1,62436.3804,85477.109375
34,True,1,2,1,86052.9204,85477.109375
34,True,1,3,1,102010.746,85477.109375
34,True,1,4,1,104611.3008,85477.109375
34,True,2,0,0,52675.3764,85477.109375
34,True,2,1,1,76016.6364,85477.109375
34,True,2,2,1,97005.6096,85477.109375
34,True,2,3,1,111405.0,85477.109375
34,True,2,4,1,114291.996,85477.109375
34,True,1,0,0,48079.0548,99611.3671875
34,True,1,1,1,78290.3088,99611.3671875
34,True,1,2,1,107747.8248,99611.3671875
34,True,1,3,1,130189.08,99611.3671875
34,True,1,4,1,133553.196,99611.3671875
34,True,2,0,0,63189.8964,99611.3671875
34,True,2,1,1,92718.5448,99611.3671875
34,True,2,2,1,120927.228,99611.3671875
34,True,2,3,1,141461.388,99611.3671875
34,True,2,4,1,145472.388,99611.3671875
34,True,1,0,0,34858.2888,63292.53125
34,True,1,1,1,56223.6444,63292.53125
34,True,1,2,1,77266.7928,63292.53125
34,True,1,3,1,90771.8088,63292.53125
34,True,1,4,1,92614.6524,63292.53125
34,True,2,0,0,47891.8296,63292.53125
34,True,2,1,1,68678.9532,63292.53125
34,True,2,2,1,87868.1724,63292.53125
34,True,2,3,1,99482.4492,63292.53125
34,True,2,4,1,101710.9692,63292.53125
34,True,1,0,0,34988.2644,69073.5625
34,True,1,1,1,56647.4592,69073.5625
34,True,1,2,1,78242.3904,69073.5625
34,True,1,3,1,92323.8924,69073.5625
34,True,1,4,1,94490.5776,69073.5625
34,True,2,0,0,48503.5344,69073.5625
34,True,2,1,1,70035.0348,69073.5625
34,True,2,2,1,89700.6444,69073.5625
34,True,2,3,1,101976.6564,69073.5625
34,True,2,4,1,104516.6364,69073.5625
34,False,1,0,0,39272.8824,71243.2421875
34,False,1,1,1,58131.4332,71243.2421875
34,False,1,2,1,73673.9124,71243.2421875
34,False,1,3,1,87082.9044,71243.2421875
34,False,1,4,1,89501.7192,71243.2421875
34,False,2,0,0,51080.8248,71243.2421875
34,False,2,1,1,72512.3316,71243.2421875
34,False,2,2,1,85820.2032,71243.2421875
34,False,2,3,1,97300.746,71243.2421875
34,False,2,4,1,100216.2192,71243.2421875
34,True,1,0,0,64115.226,125987.4453125
34,True,1,1,1,96461.1972,125987.4453125
34,True,1,2,1,132324.204,125987.4453125
34,True,1,3,1,158496.792,125987.4453125
34,True,1,4,1,163181.256,125987.4453125
34,True,2,0,0,78800.1156,125987.4453125
34,True,2,1,1,112636.3248,125987.4453125
34,True,2,2,1,146344.74,125987.4453125
34,True,2,3,1,172173.156,125987.4453125
34,True,2,4,1,177780.42,125987.4453125
34,True,1,0,0,59451.3048,79063.5546875
34,True,1,1,1,92386.3596,79063.5546875
34,True,1,2,1,128227.776,79063.5546875
34,True,1,3,1,154826.628,79063.5546875
34,True,1,4,1,158515.98,79063.5546875
34,True,2,0,0,71942.4252,79063.5546875
34,True,2,1,1,105247.476,79063.5546875
34,True,2,2,1,139318.128,79063.5546875
34,True,2,3,1,166044.0,79063.5546875
34,True,2,4,1,170318.916,79063.5546875
34,True,1,0,0,40177.4976,89855.4921875
34,True,1,1,1,64923.3984,89855.4921875
34,True,1,2,1,90184.3656,89855.4921875
34,True,1,3,1,108431.9532,89855.4921875
34,True,1,4,1,111836.5548,89855.4921875
34,True,2,0,0,55316.8248,89855.4921875
34,True,2,1,1,79905.756,89855.4921875
34,True,2,2,1,103218.7152,89855.4921875
34,True,2,3,1,119139.4104,89855.4921875
34,True,2,4,1,122943.54,89855.4921875
34,True,1,0,0,55798.3188,103213.4765625
34,True,1,1,1,86294.988,103213.4765625
34,True,1,2,1,120142.428,103213.4765625
34,True,1,3,1,144982.056,103213.4765625
34,True,1,4,1,149283.324,103213.4765625
34,True,2,0,0,70161.5328,103213.4765625
34,True,2,1,1,101248.2768,103213.4765625
34,True,2,2,1,133025.16,103213.4765625
34,True,2,3,1,157168.92,103213.4765625
34,True,2,4,1,162220.788,103213.4765625
34,True,1,0,0,62324.4144,113247.6171875
34,True,1,1,1,94543.4244,113247.6171875
34,True,1,2,1,129736.224,113247.6171875
34,True,1,3,1,155345.784,113247.6171875
34,True,1,4,1,158977.092,113247.6171875
34,True,2,0,0,76238.8356,113247.6171875
34,True,2,1,1,109516.5588,113247.6171875
34,True,2,2,1,142857.228,113247.6171875
34,True,2,3,1,168218.712,113247.6171875
34,True,2,4,1,172533.0,113247.6171875
34,False,1,0,0,36189.234,64409.71875
34,False,1,1,1,55399.5708,64409.71875
34,False,1,2,1,69885.2112,64409.71875
34,False,1,3,1,81226.0248,64409.71875
34,False,1,4,1,83185.9104,64409.71875
34,False,2,0,0,48946.272,64409.71875
34,False,2,1,1,69408.6852,64409.71875
34,False,2,2,1,82032.7152,64409.71875
34,False,2,3,1,91669.6116,64409.71875
34,False,2,4,1,93989.5308,64409.71875
34,True,1,0,0,43953.3396,105657.3203125
34,True,1,1,1,71199.51,105657.3203125
34,True,1,2,1,98559.762,105657.3203125
34,True,1,3,1,118579.512,105657.3203125
34,True,1,4,1,122516.04,105657.3203125
34,True,2,0,0,59695.9452,105657.3203125
34,True,2,1,1,85971.8964,105657.3203125
34,True,2,2,1,111528.8676,105657.3203125
34,True,2,3,1,129379.968,105657.3203125
34,True,2,4,1,133551.444,105657.3203125
34,True,1,0,0,38775.5004,87621.1171875
34,True,1,1,1,63133.5876,87621.1171875
34,True,1,2,1,87878.484,87621.1171875
34,True,1,3,1,105740.3676,87621.1171875
34,True,1,4,1,109117.1484,87621.1171875
34,True,2,0,0,53793.5388,87621.1171875
34,True,2,1,1,78118.8048,87621.1171875
34,True,2,2,1,101000.25,87621.1171875
34,True,2,3,1,116601.5388,87621.1171875
34,True,2,4,1,120288.288,87621.1171875
34,True,1,0,0,38992.5324,73198.3203125
34,True,1,1,1,61256.4732,73198.3203125
34,True,1,2,1,83896.9224,73198.3203125
34,True,1,3,1,99765.4572,73198.3203125
34,True,1,4,1,102518.73,73198.3203125
34,True,2,0,0,53096.9712,73198.3203125
34,True,2,1,1,75547.1196,73198.3203125
34,True,2,2,1,96546.246,73198.3203125
34,True,2,3,1,110067.9732,73198.3203125
34,True,2,4,1,113136.996,73198.3203125
34,False,1,0,0,37243.134,72777.3203125
34,False,1,1,1,55560.2988,72777.3203125
34,False,1,2,1,70245.8496,72777.3203125
34,False,1,3,1,84105.2112,72777.3203125
34,False,1,4,1,86312.3844,72777.3203125
34,False,2,0,0,49640.4372,72777.3203125
34,False,2,1,1,70253.1504,72777.3203125
34,False,2,2,1,82962.6324,72777.3203125
34,False,2,3,1,94823.5548,72777.3203125
34,False,2,4,1,97489.7808,72777.3203125
34,False,1,0,0,37623.7032,72430.2578125
34,False,1,1,1,55288.236,72430.2578125
34,False,1,2,1,69563.01,72430.2578125
34,False,1,3,1,81656.8188,72430.2578125
34,False,1,4,1,83338.3248,72430.2578125
34,False,2,0,0,48679.6344,72430.2578125
34,False,2,1,1,69021.4452,72430.2578125
34,False,2,2,1,81480.0936,72430.2578125
34,False,2,3,1,91816.4004,72430.2578125
34,False,2,4,1,93828.3984,72430.2578125
34,False,1,0,0,37031.6136,67739.7109375
34,False,1,1,1,54253.4352,67739.7109375
34,False,1,2,1,68486.1792,67739.7109375
34,False,1,3,1,81255.1992,67739.7109375
34,False,1,4,1,83258.3616,67739.7109375
34,False,2,0,0,49274.8884,67739.7109375
34,False,2,1,1,68933.7192,67739.7109375
34,False,2,2,1,81404.754,67739.7109375
34,False,2,3,1,92321.5368,67739.7109375
34,False,2,4,1,94740.6624,67739.7109375
34,True,1,0,0,52900.9692,121846.2578125
34,True,1,1,1,93718.1892,121846.2578125
34,True,1,2,1,129261.528,121846.2578125
34,True,1,3,1,155591.724,121846.2578125
34,True,1,4,1,159632.352,121846.2578125
34,True,2,0,0,73045.7112,121846.2578125
34,True,2,1,1,108547.3596,121846.2578125
34,True,2,2,1,142177.884,121846.2578125
34,True,2,3,1,168263.964,121846.2578125
34,True,2,4,1,173034.912,121846.2578125
34,False,1,0,0,38738.1564,73279.4375
34,False,1,1,1,61852.1256,73279.4375
34,False,1,2,1,77554.1952,73279.4375
34,False,1,3,1,90500.262,73279.4375
34,False,1,4,1,92560.3596,73279.4375
34,False,2,0,0,54074.3844,73279.4375
34,False,2,1,1,77070.0876,73279.4375
34,False,2,2,1,90343.746,73279.4375
34,False,2,3,1,101589.3516,73279.4375
34,False,2,4,1,104108.52,73279.4375
34,True,1,0,0,37726.644,79990.7734375
34,True,1,1,1,59290.242,79990.7734375
34,True,1,2,1,82678.3764,79990.7734375
34,True,1,3,1,99133.3248,79990.7734375
34,True,1,4,1,102067.3248,79990.7734375
34,True,2,0,0,50584.3944,79990.7734375
34,True,2,1,1,74396.9532,79990.7734375
34,True,2,2,1,94738.2768,79990.7734375
34,True,2,3,1,109485.4692,79990.7734375
34,True,2,4,1,112790.3088,79990.7734375
34,True,1,0,0,43952.5668,88545.265625
34,True,1,1,1,70495.8228,88545.265625
34,True,1,2,1,98110.3716,88545.265625
34,True,1,3,1,118450.5936,88545.265625
34,True,1,4,1,122871.036,88545.265625
34,True,2,0,0,58942.6056,88545.265625
34,True,2,1,1,85196.25,88545.265625
34,True,2,2,1,110163.246,88545.265625
34,True,2,3,1,129977.46,88545.265625
34,True,2,4,1,134054.928,88545.265625
34,True,1,0,0,43620.5424,85049.9453125
34,True,1,1,1,73567.3248,85049.9453125
34,True,1,2,1,101305.6284,85049.9453125
34,True,1,3,1,122596.008,85049.9453125
34,True,1,4,1,126786.72,85049.9453125
34,True,2,0,0,60454.1952,85049.9453125
34,True,2,1,1,88426.5816,85049.9453125
34,True,2,2,1,113896.4412,85049.9453125
34,True,2,3,1,134613.372,85049.9453125
34,True,2,4,1,138395.748,85049.9453125
34,True,1,0,0,38706.5628,82548.6015625
34,True,1,1,1,64056.258,82548.6015625
34,True,1,2,1,89546.2848,82548.6015625
34,True,1,3,1,108064.3716,82548.6015625
34,True,1,4,1,111139.6404,82548.6015625
34,True,2,0,0,53775.9372,82548.6015625
34,True,2,1,1,79312.6404,82548.6015625
34,True,2,2,1,101447.6016,82548.6015625
34,True,2,3,1,118337.274,82548.6015625
34,True,2,4,1,121763.868,82548.6015625
34,True,1,0,0,39409.7748,70658.984375
34,True,1,1,1,64157.0628,70658.984375
34,True,1,2,1,89644.1484,70658.984375
34,True,1,3,1,108019.2192,70658.984375
34,True,1,4,1,111700.6992,70658.984375
34,True,2,0,0,54935.1564,70658.984375
34,True,2,1,1,80053.3416,70658.984375
34,True,2,2,1,102115.0308,70658.984375
34,True,2,3,1,118791.6444,70658.984375
34,True,2,4,1,122985.888,70658.984375
34,True,1,0,0,36348.9576,73069.96875
34,True,1,1,1,59085.516,73069.96875
34,True,1,2,1,81180.5796,73069.96875
34,True,1,3,1,95756.226,73069.96875
34,True,1,4,1,98110.6584,73069.96875
34,True,2,0,0,50439.6264,73069.96875
34,True,2,1,1,72498.9252,73069.96875
34,True,2,2,1,92411.6196,73069.96875
34,True,2,3,1,105255.5856,73069.96875
34,True,2,4,1,107967.0588,73069.96875
34,True,1,0,0,52664.754,128014.40625
34,True,1,1,1,90625.9572,128014.40625
34,True,1,2,1,125798.124,128014.40625
34,True,1,3,1,151765.092,128014.40625
34,True,1,4,1,155982.696,128014.40625
34,True,2,0,0,71579.1564,128014.40625
34,True,2,1,1,105878.976,128014.40625
34,True,2,2,1,138989.16,128014.40625
34,True,2,3,1,164910.444,128014.40625
34,True,2,4,1,169588.848,128014.40625
34,False,1,0,0,35422.8276,72881.03125
34,False,1,1,1,54249.8736,72881.03125
34,False,1,2,1,68907.6504,72881.03125
34,False,1,3,1,82008.9204,72881.03125
34,False,1,4,1,84694.9572,72881.03125
34,False,2,0,0,48010.5504,72881.03125
34,False,2,1,1,68444.9064,72881.03125
34,False,2,2,1,81185.0856,72881.03125
34,False,2,3,1,92313.3048,72881.03125
34,False,2,4,1,95454.2112,72881.03125
34,True,1,0,0,35329.7964,75744.8515625
34,True,1,1,1,56413.3596,75744.8515625
34,True,1,2,1,78291.0528,75744.8515625
34,True,1,3,1,93881.0268,75744.8515625
34,True,1,4,1,95639.3208,75744.8515625
34,True,2,0,0,48261.4272,75744.8515625
34,True,2,1,1,70012.4712,75744.8515625
34,True,2,2,1,89285.7252,75744.8515625
34,True,2,3,1,102975.9144,75744.8515625
34,True,2,4,1,105067.6284,75744.8515625
27,True,1,0,0,35014.5732,66801.1953125
27,True,1,1,1,53339.1096,66801.1953125
27,True,1,2,1,64515.0468,66801.1953125
27,True,1,3,1,77623.6524,66801.1953125
27,True,1,4,1,83404.3356,66801.1953125
27,True,2,0,0,46630.5996,66801.1953125
27,True,2,1,1,64941.8904,66801.1953125
27,True,2,2,1,75362.736,66801.1953125
27,True,2,3,1,87655.5756,66801.1953125
27,True,2,4,1,92755.9104,66801.1953125
27,True,1,0,0,34390.4652,61949.44140625
27,True,1,1,1,49619.6952,61949.44140625
27,True,1,2,1,60489.1236,61949.44140625
27,True,1,3,1,72464.2092,61949.44140625
27,True,1,4,1,78436.746,61949.44140625
27,True,2,0,0,45768.0384,61949.44140625
27,True,2,1,1,61788.2808,61949.44140625
27,True,2,2,1,71899.4712,61949.44140625
27,True,2,3,1,83437.728,61949.44140625
27,True,2,4,1,88835.6892,61949.44140625
27,False,1,0,0,35626.77,45074.58203125
27,False,1,1,1,50417.232,45074.58203125
27,False,1,2,1,61043.6076,45074.58203125
27,False,1,3,1,72438.8616,45074.58203125
27,False,1,4,1,77716.5408,45074.58203125
27,False,2,0,0,47475.0552,45074.58203125
27,False,2,1,1,63084.996,45074.58203125
27,False,2,2,1,72980.478,45074.58203125
27,False,2,3,1,83145.6504,45074.58203125
27,False,2,4,1,89467.518,45074.58203125
27,False,1,0,0,34256.4,52531.39453125
27,False,1,1,1,48150.6912,52531.39453125
27,False,1,2,1,58201.8276,52531.39453125
27,False,1,3,1,69314.4204,52531.39453125
27,False,1,4,1,73979.502,52531.39453125
27,False,2,0,0,45143.7804,52531.39453125
27,False,2,1,1,59905.23,52531.39453125
27,False,2,2,1,69209.6952,52531.39453125
27,False,2,3,1,79252.5468,52531.39453125
27,False,2,4,1,84956.9412,52531.39453125
27,False,1,0,0,35938.4208,55303.82421875
27,False,1,1,1,50938.1424,55303.82421875
27,False,1,2,1,61922.7072,55303.82421875
27,False,1,3,1,75942.7848,55303.82421875
27,False,1,4,1,81677.76,55303.82421875
27,False,2,0,0,48179.49,55303.82421875
27,False,2,1,1,63974.274,55303.82421875
27,False,2,2,1,74211.8088,55303.82421875
27,False,2,3,1,86766.4104,55303.82421875
27,False,2,4,1,93406.0836,55303.82421875
27,False,1,0,0,37041.0792,50981.9140625
27,False,1,1,1,53147.6076,50981.9140625
27,False,1,2,1,64520.1624,50981.9140625
27,False,1,3,1,77669.0748,50981.9140625
27,False,1,4,1,83686.008,50981.9140625
27,False,2,0,0,49480.6404,50981.9140625
27,False,2,1,1,66345.3516,50981.9140625
27,False,2,2,1,76936.1544,50981.9140625
27,False,2,3,1,88485.24,50981.9140625
27,False,2,4,1,95416.7232,50981.9140625
27,False,1,0,0,37081.5996,61152.625
27,False,1,1,1,51115.1772,61152.625
27,False,1,2,1,62269.2888,61152.625
27,False,1,3,1,76430.7948,61152.625
27,False,1,4,1,83379.3804,61152.625
27,False,2,0,0,49975.1016,61152.625
27,False,2,1,1,64838.268,61152.625
27,False,2,2,1,75231.8616,61152.625
27,False,2,3,1,88692.3276,61152.625
27,False,2,4,1,94934.988,61152.625
27,False,1,0,0,36449.388,52489.29296875
27,False,1,1,1,51332.268,52489.29296875
27,False,1,2,1,62277.978,52489.29296875
27,False,1,3,1,74638.5,52489.29296875
27,False,1,4,1,80473.3824,52489.29296875
27,False,2,0,0,48900.3756,52489.29296875
27,False,2,1,1,64579.5348,52489.29296875
27,False,2,2,1,74767.2252,52489.29296875
27,False,2,3,1,85741.0608,52489.29296875
27,False,2,4,1,92496.9552,52489.29296875
27,False,1,0,0,35655.1728,48299.84375
27,False,1,1,1,50663.2908,48299.84375
27,False,1,2,1,61617.1236,48299.84375
27,False,1,3,1,75810.516,48299.84375
27,False,1,4,1,81643.02,48299.84375
27,False,2,0,0,48048.24,48299.84375
27,False,2,1,1,63851.9064,48299.84375
27,False,2,2,1,74033.022,48299.84375
27,False,2,3,1,86740.98,48299.84375
27,False,2,4,1,93481.6116,48299.84375
27,True,1,0,0,38403.0588,73784.640625
