state,isMetro,parent_count,child_count,needs_childcare,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes
27,True,2,0,0,8544.0,5734.85082,12813.5898,10706.95968,5127.02784,0.0,6964.28538
27,True,2,1,1,10295.733059999999,7137.598739999999,13611.0498,13438.2384,6309.071760000001,8540.17932,8659.904340000001
27,True,2,2,1,10295.733059999999,9039.614880000001,14441.6856,16169.5164,6986.30898,13641.163199999999,8921.53128
27,True,2,3,1,13791.4008,11036.68326,14893.5048,18900.7944,8921.7561,15210.696,9997.95336
27,True,2,4,1,13791.4008,13506.2556,15073.591199999999,21632.072999999997,9789.86796,15210.696,9916.011419999999
28,False,1,0,0,7068.0,3382.29084,12279.0408,4638.69,3842.94216,0.0,4962.0744
28,False,1,1,1,8808.0,4984.67472,13060.0248,6893.4756,4997.6298,6937.92036,4706.30088
28,False,1,2,1,8808.0,7303.38132,13891.4004,9148.26048,5837.78868,12061.9068,4531.20708
28,False,1,3,1,12600.0,9743.03316,14380.0284,11403.0462,8052.44604,13638.5172,5828.26572
28,False,1,4,1,12600.0,11926.1316,15193.3032,13657.8312,8833.76292,13638.5172,5520.57024
28,False,2,0,0,7116.0,6200.8674,14377.2816,9277.37988,4922.9202,0.0,5566.74204
28,False,2,1,1,8808.0,7717.60332,15116.6484,11532.16548,5987.87772,6937.92036,6045.2304
28,False,2,2,1,8808.0,9774.17796,15617.9028,13786.9512,6733.05612,12061.9068,5767.99224
28,False,2,3,1,12600.0,11933.52828,16447.6308,16041.7356,8836.40988,13638.5172,6442.53876
28,False,2,4,1,12600.0,14603.7792,16510.6512,18296.5212,9792.07548,13638.5172,5650.17192
28,True,1,0,0,8080.48098,3371.91576,10763.7459,3769.34988,4123.339980000001,0.0,4672.22754
28,True,1,1,1,10538.19066,4969.3845,11555.230080000001,5835.31128,5611.57782,8635.77102,4962.86334
28,True,1,2,1,10538.19066,7280.97876,12290.095440000001,7901.27268,6455.60262,28141.2828,9236.86338
28,True,1,3,1,14970.447,9713.14632,13037.2896,9967.23492,8939.902979999999,34142.9778,14064.0426
28,True,1,4,1,14970.447,11889.54822,13542.779999999999,12033.1956,9734.56494,34142.9778,14065.8588
28,True,2,0,0,8540.4774,6181.84608,13130.647799999999,7538.69976,5322.63846,0.0,5296.865100000001
28,True,2,1,1,10538.19066,7693.9295999999995,13732.028999999999,9604.66188,6606.381960000001,8635.77102,6275.31846
28,True,2,2,1,10538.19066,9744.1959,14489.8122,11670.62256,7353.172500000001,28141.2828,9258.5625
28,True,2,3,1,14970.447,11896.92222,15020.258399999999,13736.5836,9737.25768,34142.9778,12287.0664
28,True,2,4,1,14970.447,14558.9826,15035.5062,15802.5456,10709.24598,34142.9778,11926.90272
29,False,1,0,0,5808.0,3164.41296,11833.56666,7566.69,3269.2212600000003,0.0,5775.52536
29,False,1,1,1,8808.0,4663.5762,12515.7186,11276.31,4903.44468,6609.787319999999,6261.035159999999
29,False,1,2,1,8808.0,6832.9182,13765.5006,14985.9312,5695.87332,15442.930199999999,8633.910240000001
29,False,1,3,1,11388.0,9115.41432,14266.6434,18695.5536,7475.464980000001,18160.819199999998,11925.39078
29,False,1,4,1,11388.0,11157.8826,14496.7434,22405.1736,8229.502079999998,18160.819199999998,12436.843799999999
29,False,2,0,0,6780.0,5801.42436,13748.587800000001,15133.38,4608.49572,0.0,7127.73042
29,False,2,1,1,8808.0,7220.45724,15049.036199999999,18843.0,5837.7647400000005,6609.787319999999,8520.50976
29,False,2,2,1,8808.0,9144.55296,15494.042399999998,22552.62,6538.61832,15442.930199999999,9925.11324
29,False,2,3,1,11388.0,11164.80396,15674.914799999999,26262.2436,8231.985,18160.819199999998,12066.828
29,False,2,4,1,11388.0,13663.044,15696.5622,29971.8636,9141.90888,18160.819199999998,12407.984400000001
29,True,1,0,0,6629.655,3133.28796,11429.20752,5449.34988,3524.66928,0.0,5409.99024
29,True,1,1,1,9415.06344,4617.705,12388.9992,8350.05324,5145.56868,8346.66576,6432.11724
29,True,1,2,1,9415.06344,6765.70896,13554.9144,11250.75588,5952.22452,18732.1572,9280.21068
29,True,1,3,1,12639.27,9025.75488,14065.8588,14151.4596,7685.814,21927.6912,12947.4684
29,True,1,4,1,12639.27,11048.1336,14322.3324,17052.1608,8421.02784,21927.6912,13591.3284
29,True,2,0,0,7536.0,5744.36136,13576.452,10898.69976,4734.64752,0.0,6492.30108
29,True,2,1,1,9415.06344,7149.43584,14897.7936,13799.4024,6096.32808,8346.66576,8329.83624
29,True,2,2,1,9415.06344,9054.60648,15377.1156,16700.106,6740.17092,18732.1572,10335.20292
29,True,2,3,1,12639.27,11054.98608,15612.0084,19600.8096,8423.51952,21927.6912,12830.5008
29,True,2,4,1,12639.27,13528.6536,15722.7864,22501.512,9322.79448,21927.6912,13203.4692
30,False,1,0,0,8940.0,3880.29672,11082.063,3854.18004,4614.31752,0.0,4869.9708
30,False,1,1,1,12840.0,5718.61416,12193.6284,5804.14308,6667.99296,8519.655,5457.39444
30,False,1,2,1,12840.0,8378.72532,13034.0688,7754.10576,7631.85576,14302.0704,5559.55848
30,False,1,3,1,16824.0,11177.58984,13750.5984,9704.06832,10259.12988,16081.2756,7538.61696
30,False,1,4,1,16824.0,13682.1252,14005.0956,11654.03172,11166.62256,16081.2756,7208.72676
30,False,2,0,0,9948.0,7113.87744,13484.8416,7708.36008,6182.19144,0.0,5766.3984
30,False,2,1,1,12840.0,8853.93672,14284.5792,9658.32276,7804.04448,8519.655,6724.45308
30,False,2,2,1,12840.0,11213.32032,14954.0784,11608.28616,8658.94188,14302.0704,6439.92192
30,False,2,3,1,16824.0,13690.6128,15185.3748,13558.248,11169.69732,16081.2756,7287.43728
30,False,2,4,1,16824.0,16754.0268,15874.4184,15508.212,12208.4256,16081.2756,6873.93756
30,True,1,0,0,11310.42336,3745.42056,10433.94432,3808.53996,5421.49224,0.0,5307.12888
30,True,1,1,1,16816.89,5519.83884,11445.15012,5730.80316,8086.23336,10891.98852,6869.2698
30,True,1,2,1,16816.89,8087.48736,12461.076,7653.06588,8993.3994,16390.2552,7339.43772
30,True,1,3,1,21904.8432,10789.06416,13740.7512,9575.32908,11748.82908,18082.0308,10182.20292
30,True,1,4,1,21904.8432,13206.5436,14254.3188,11497.59228,12602.94,18082.0308,9923.57004
30,True,2,0,0,13045.662,6866.60376,12798.0396,7617.0798,7152.97116,0.0,6283.78128
30,True,2,1,1,16816.89,8546.17968,13766.0292,9539.343,9155.4588,10891.98852,8090.90628
30,True,2,2,1,16816.89,10823.55252,15085.458,11461.6062,9960.06744,16390.2552,7903.875
30,True,2,3,1,21904.8432,13214.7348,15575.8452,13383.8688,12605.8344,18082.0308,9283.2576
30,True,2,4,1,21904.8432,16171.668,15853.644,15306.132,13650.5364,18082.0308,8698.3674
31,True,1,0,0,13376.2764,3631.29384,9895.89552,4672.53996,6181.31028,0.0,6518.13648
31,True,1,1,1,19447.8564,5351.64516,10974.37356,7183.09932,8985.83712,11290.02756,8983.44504
31,True,1,2,1,19447.8564,7841.05368,12043.9836,9693.65916,9992.57736,20025.1752,11763.9456
31,True,1,3,1,24188.8212,10460.31156,13316.8068,12204.2184,12839.6676,22712.9136,16390.3992
31,True,1,4,1,24188.8212,12804.1284,13866.288,14714.7768,13618.5588,22712.9136,16826.3208
31,True,2,0,0,15336.3876,6657.37284,12337.9632,9345.0798,8077.50588,0.0,8019.82836
31,True,2,1,1,19447.8564,8285.7708,13359.4584,11855.63892,10156.01736,11290.02756,10495.39092
31,True,2,2,1,19447.8564,10493.74872,14631.3444,14366.1984,10967.48364,20025.1752,12195.1404
31,True,2,3,1,24188.8212,12812.07,15157.4208,16876.758,13621.1964,22712.9136,15540.2412
31,True,2,4,1,24188.8212,15678.9036,15549.1656,19387.3188,14573.8944,22712.9136,16213.1556
32,False,1,0,0,7596.0,3205.9138199999998,10919.64588,4077.2802,3868.1913000000004,0.0,5178.8379
32,False,1,1,1,9270.0,4724.73762,11651.407500000001,6128.83956,5148.33966,7671.530220000001,5355.32628
32,False,1,2,1,9270.0,6922.53042,12542.0616,8180.3994,5977.21692,13754.9538,5703.48246
32,False,1,3,1,12750.0,9234.96024,13092.2256,10231.95924,8062.9065,15626.7762,7341.34386
32,False,1,4,1,12750.0,11304.21642,13694.7096,12283.518,8822.51478,15626.7762,6914.3943
32,False,2,0,0,7914.0,5877.50868,12968.9694,8154.56028,4979.90718,0.0,5421.367319999999
32,False,2,1,1,9270.0,7315.151400000001,13762.1772,10206.1194,6127.075199999999,7671.530220000001,6818.3577000000005
32,False,2,2,1,9270.0,9264.4812,14220.6246,12257.6796,6871.11072,13754.9538,6891.58956
32,False,2,3,1,12750.0,11311.22754,15027.612000000001,14309.238,8825.2317,15626.7762,7793.32398
32,False,2,4,1,12750.0,13842.2316,15073.5366,16360.7988,9769.20006,15626.7762,6901.20702
32,True,1,0,0,7262.9868,3216.28896,10625.3166,3476.37996,3791.04636,0.0,4782.33984
32,True,1,1,1,10968.79248,4740.02784,11506.11696,5221.39452,5634.53652,8620.82232,5376.86724
32,True,1,2,1,10968.79248,6944.9334,12484.194,6966.40872,6402.53472,15127.2828,5844.0234
32,True,1,3,1,15694.71,9264.84744,13572.7452,8711.42436,8926.89552,17129.2692,8265.17208
32,True,1,4,1,15694.71,11340.79908,13960.0176,10456.43844,9649.97748,17129.2692,7805.406
32,True,2,0,0,8985.07476,5896.52964,12797.7564,6952.76004,5316.93792,0.0,5300.0976
32,True,2,1,1,10968.79248,7338.82476,13880.9652,8697.77496,6539.73264,8620.82232,6836.69892
32,True,2,2,1,10968.79248,9294.46368,14862.168,10442.78904,7220.907,15127.2828,7054.06272
32,True,2,3,1,15694.71,11347.83396,15227.2452,12187.8036,9652.42752,17129.2692,8388.82836
32,True,2,4,1,15694.71,13887.0276,15384.6912,13932.8172,10536.86352,17129.2692,7641.71856
33,False,1,0,0,6972.0,3475.66668,12271.638,6441.27984,3774.32412,0.0,5054.03904
33,False,1,1,1,9876.0,5122.28796,13568.6856,9667.44,5385.8712,7783.41504,5294.6016
33,False,1,2,1,9876.0,7505.00904,14410.6512,12893.6016,6256.95624,14012.4504,5755.51176
33,False,1,3,1,13872.0,10012.01148,14990.8452,16119.762,8532.8664,15929.0784,7627.82808
33,False,1,4,1,13872.0,12255.3804,15297.8112,19345.9224,9316.60992,15929.0784,7558.6956
33,False,2,0,0,7608.0,6372.0564,14700.618,12882.5592,5069.54988,0.0,6251.58984
33,False,2,1,1,9876.0,7930.66548,15616.1064,16108.7196,6412.57032,7783.41504,7004.23824
33,False,2,2,1,9876.0,10044.0168,16145.2284,19334.88,7185.17796,14012.4504,6917.9766
33,False,2,3,1,13872.0,12262.9812,16664.2476,22561.0428,9319.26492,15929.0784,7775.25
33,False,2,4,1,13872.0,15006.9504,16694.868,25787.2032,10277.89824,15929.0784,7407.27324
33,True,1,0,0,8730.0,3475.66716,10126.180260000001,5258.37996,4394.39958,0.0,4764.2031
33,True,1,1,1,12996.0,5122.28868,11041.24038,7888.8171600000005,6523.41834,9472.18104,5541.0958200000005
33,True,1,2,1,12996.0,7505.00904,12126.9624,10519.2546,7367.4426,16795.9506,6251.8848
33,True,1,3,1,18600.0,10012.01256,12734.9712,13149.691620000001,10286.04162,19049.417999999998,9178.906500000001
33,True,1,4,1,18600.0,12255.3804,13076.9292,15780.1296,11080.70394,19049.417999999998,8960.378939999999
33,True,2,0,0,10350.0,6372.0567599999995,12621.8406,10516.76004,6007.3699799999995,0.0,5970.449339999999
33,True,2,1,1,12996.0,7930.66626,13704.3216,13147.19736,7518.221939999999,9472.18104,7092.2871
33,True,2,2,1,12996.0,10044.01716,14278.236,15777.6342,8266.82886,16795.9506,7154.4920999999995
33,True,2,3,1,18600.0,12262.9818,14596.2876,18408.0714,11083.39674,19049.417999999998,8746.3242
33,True,2,4,1,18600.0,15006.951000000001,14721.4488,21038.5092,12055.3869,19049.417999999998,8193.24972
34,False,1,0,0,7698.0,3102.1625999999997,11042.7096,5318.18004,3928.36194,0.0,6101.97948
34,False,1,1,1,10152.0,4571.83374,11891.29794,8895.0198,5298.76794,8449.640640000001,6510.06444
34,False,1,2,1,10152.0,6698.5005,13126.2096,9372.26004,6047.331899999999,17298.8916,7598.7228
34,False,1,3,1,12954.0,8936.094720000001,13707.5304,9849.49956,7960.89114,20021.7408,9288.71484
34,False,1,4,1,12954.0,10938.384180000001,14089.3236,10326.7398,8692.46556,20021.7408,7946.3163
34,False,2,0,0,8322.0,5687.29836,13115.7816,10636.36008,5017.9545,0.0,6954.013559999999
34,False,2,1,1,10152.0,7078.41504,14378.1378,14877.3996,6186.48336,8449.640640000001,8874.5295
34,False,2,2,1,10152.0,8964.65958,14947.9284,15354.6396,6901.70874,17298.8916,9165.55848
34,False,2,3,1,12954.0,10945.16862,15252.9198,15831.8808,8694.94482,20021.7408,9464.25
34,False,2,4,1,12954.0,13394.2644,15318.812999999998,16309.1208,9589.76844,20021.7408,8141.722380000001
34,True,1,0,0,8888.716919999999,3475.66698,10401.3384,5668.53996,4401.8265,0.0,6404.65542
34,True,1,1,1,12494.748,5122.288140000001,11292.82068,9494.87988,6334.54176,10729.21032,8387.622780000002
34,True,1,2,1,12494.748,7505.007960000001,12423.6864,9944.41992,7234.52418,26226.9582,13076.8278
34,True,1,3,1,15732.6204,10012.012200000001,13316.476200000001,10393.95996,9379.61022,30995.4972,16973.844
34,True,1,4,1,15732.6204,12255.3798,13920.0468,10843.5,10188.8313,30995.4972,16207.0782
34,True,2,0,0,9897.2805,6372.0563999999995,12639.153,11337.0798,5902.44156,0.0,7772.02152
34,True,2,1,1,12494.748,7930.66512,13722.6024,15887.0196,7388.0658,10729.21032,10720.73034
34,True,2,2,1,12494.748,10044.01686,14609.2758,16336.5588,8150.3877,26226.9582,13410.258
34,True,2,3,1,15732.6204,12262.9812,15205.087800000001,16786.0992,10191.57276,30995.4972,16278.9846
34,True,2,4,1,15732.6204,15006.950400000002,15367.212599999999,17235.6384,11181.369900000002,30995.4972,15387.5394
35,False,1,0,0,6576.0,2853.15948,10778.889,4614.69,3431.59368,0.0,4673.02254
35,False,1,1,1,8808.0,4204.8636,11441.60964,6857.55024,4751.08572,6907.968059999999,4781.142540000001
35,False,1,2,1,8808.0,6160.82808,12275.6574,9100.4106,5455.10118,12170.562600000001,4729.29876
35,False,1,3,1,11760.0,8218.81644,13243.829399999999,11343.27096,7194.81258,13789.822199999999,5735.964840000001
35,False,1,4,1,11760.0,10060.38792,13516.4472,13586.1312,7846.90356,13789.822199999999,4889.25
35,False,2,0,0,7254.0,5230.79292,12783.864,9229.37988,4491.49218,0.0,5381.4747
35,False,2,1,1,8808.0,6510.24828,13491.831,11472.24024,5581.01916,6907.968059999999,6142.9746
35,False,2,2,1,8808.0,8245.08912,14554.5564,13715.1,6208.33998,12170.562600000001,6083.03904
35,False,2,3,1,11760.0,10066.62672,14805.6534,15957.9612,7849.0488000000005,13789.822199999999,6452.445180000001
35,False,2,4,1,11760.0,12319.1376,14861.2104,18200.8212,8645.4045,13789.822199999999,5617.16784
35,True,1,0,0,6817.17516,3050.28684,10231.134900000001,4453.34988,3586.75158,0.0,4582.75668
35,True,1,1,1,9995.423999999999,4495.38168,11005.47696,6859.17036,5223.955620000001,8466.49368,5377.41396
35,True,1,2,1,9995.423999999999,6586.48536,12285.0666,9264.99096,5961.03168,14550.0258,5760.0234
35,True,1,3,1,13055.824799999999,8786.66232,12928.2048,11670.81156,7927.723019999999,16421.883,7360.5897
35,True,1,4,1,13055.824799999999,10755.46872,13290.9972,14076.6324,8644.73874,16421.883,6886.2462
35,True,2,0,0,7947.17322,5592.19296,12389.817,8906.69976,4866.6106199999995,0.0,5486.0724
35,True,2,1,1,9995.423999999999,6960.04764,13575.2532,11312.52024,6096.15726,8466.49368,6869.21886
35,True,2,2,1,9995.423999999999,8814.74928,14256.4332,13718.3412,6769.63584,14550.0258,7079.3591400000005
35,True,2,3,1,13055.824799999999,10762.13892,14620.9644,16124.1624,8647.16856,16421.883,7650.63684
35,True,2,4,1,13055.824799999999,13170.2796,14842.5354,18529.9824,9524.18376,16421.883,7034.3789400000005
36,False,1,0,0,6732.0,3148.8504599999997,11663.37264,5518.79004,3581.3994000000002,0.0,5738.89656
36,False,1,1,1,8736.0,4640.64042,12351.4512,8244.48264,4885.66644,6078.813179999999,5658.0018
36,False,1,2,1,8736.0,6799.31358,13082.7372,10970.17524,5676.00972,13780.161,6690.3867
36,False,1,3,1,11598.0,9070.58424,13590.426599999999,13695.8688,7487.484420000001,16149.806400000001,8804.67186
36,False,1,4,1,11598.0,11103.00882,14273.005799999999,16421.5608,8223.824700000001,16149.806400000001,8871.59766
36,False,2,0,0,6852.0,5772.8928,13657.706999999999,11037.58008,4596.490739999999,0.0,6609.281279999999
36,False,2,1,1,8736.0,7184.9464800000005,14305.1292,13763.274,5812.97718,6078.813179999999,7518.220439999999
36,False,2,2,1,8736.0,9099.57936,14795.7732,16488.9648,6511.4202,13780.161,8411.32026
36,False,2,3,1,11598.0,11109.89502,15555.252,19214.6592,8226.34098,16149.806400000001,9648.75
36,False,2,4,1,11598.0,13595.8488,15553.1052,21940.35,9134.51952,16149.806400000001,9300.9492
36,True,1,0,0,6924.0,3247.41468,11296.42092,5293.47984,3666.70824,0.0,5672.20308
36,True,1,1,1,9725.57076,4785.89976,12092.1444,7994.94576,5258.07792,6772.58352,5961.78108
36,True,1,2,1,9725.57076,7012.14336,13072.1796,10696.41132,6033.99828,14612.9748,7275.6834
36,True,1,3,1,13068.0,9354.5076,13895.8416,13397.8788,7929.63504,17025.4032,9624.42192
36,True,1,4,1,13068.0,11450.54952,14233.128,16099.3428,8645.43756,17025.4032,9922.32792
36,True,2,0,0,7620.0,5953.59336,13343.4096,10586.95968,4794.1908,0.0,6560.94948
36,True,2,1,1,9725.57076,7409.84616,14189.3616,13288.4256,6169.815,6772.58352,7942.6992
36,True,2,2,1,9725.57076,9384.41088,15205.788,15989.892,6844.13232,14612.9748,8762.16432
36,True,2,3,1,13068.0,11457.65256,15460.212,18691.356,8647.86324,17025.4032,10088.15628
36,True,2,4,1,13068.0,14021.4216,15535.5708,21392.8224,9548.01192,17025.4032,9882.93756
37,False,1,0,0,7116.0,3423.7914,11916.8862,5529.2802,3834.01908,0.0,7184.51952
37,False,1,1,1,10752.0,5045.83632,12513.492,8302.29492,5737.22316,6737.92608,8728.75416
37,False,1,2,1,10752.0,7392.99312,13110.0948,11075.31,6587.69088,14775.9012,10916.8476
37,False,1,3,1,14628.0,9862.57908,13935.318,13848.3252,9115.344,17249.1228,15051.3984
37,False,1,4,1,14628.0,12072.4632,14385.1656,16621.3416,9931.46856,17249.1228,15632.508
37,False,2,0,0,8292.0,6276.95136,13808.9712,11058.56028,5387.23428,0.0,8952.82836
37,False,2,1,1,10752.0,7812.29664,14357.826,13831.5756,6739.62084,6737.92608,10959.69504
37,False,2,2,1,10752.0,9894.10548,15184.548,16604.5896,7493.94216,14775.9012,12569.6952
37,False,2,3,1,14628.0,12079.9512,15752.2284,19377.606,9934.36236,17249.1228,15350.8668
37,False,2,4,1,14628.0,14782.9656,15877.8204,22150.62,10952.42208,17249.1228,15718.188
37,True,1,0,0,10200.0,3517.16784,10798.47144,4424.37996,5034.17904,0.0,7994.78904
37,True,1,1,1,14412.0,5183.45028,11709.71928,6640.42752,7050.34128,9921.87816,10473.65628
37,True,1,2,1,14412.0,7594.62084,12550.392,8856.4746,7900.80912,18503.1444,13709.3676
37,True,1,3,1,20628.0,10131.55956,13615.3728,11072.52252,11047.93944,21143.5356,18845.3832
37,True,1,4,1,20628.0,12401.7144,14070.7392,13288.5708,11848.66704,21143.5356,19162.9764
37,True,2,0,0,11608.34988,6448.1418,13116.5424,8848.76004,6687.312,0.0,9988.70724
37,True,2,1,1,14412.0,8025.36108,13909.32,11064.80712,8052.73896,9921.87816,12670.9524
37,True,2,2,1,14412.0,10163.94648,15040.554,13280.8548,8807.06028,18503.1444,14292.312
37,True,2,3,1,20628.0,12409.4064,15437.0256,15496.9032,11851.3806,21143.5356,18660.4452
37,True,2,4,1,20628.0,15186.1392,15620.7252,17712.9492,12830.7888,21143.5356,19222.2816
38,False,1,0,0,6570.0,3086.5998,10955.51364,4406.18004,3507.59544,0.0,5168.3232
38,False,1,1,1,8688.0,4548.89832,11668.310280000002,6630.41532,4890.43578,6883.533299999999,5408.8904999999995
38,False,1,2,1,8688.0,6664.89624,12456.822,8854.65084,5689.5,14331.765,6033.0723
38,False,1,3,1,11502.0,8891.26464,13517.276399999999,11078.88576,7492.8984,16623.5298,7724.07024
38,False,1,4,1,11502.0,10883.50962,13828.1712,13303.122,8230.72524,16623.5298,7393.87098
38,False,2,0,0,7164.0,5658.76668,12941.433,8812.36008,4635.44022,0.0,6162.576059999999
38,False,2,1,1,8688.0,7042.90464,13694.6544,11036.59572,5826.1395,6883.533299999999,6955.0056
38,False,2,2,1,8688.0,8919.687,14835.6708,13260.8304,6503.88612,14331.765,7593.63282
38,False,2,3,1,11502.0,10890.26034,15106.767,15485.0652,8233.17114,16623.5298,8408.60958
38,False,2,4,1,11502.0,13327.068,15208.4892,17709.3012,9116.12292,16623.5298,7728.52332
38,True,1,0,0,8098.52412,3330.41496,10068.654,4732.53996,4139.47044,0.0,5447.48844
38,True,1,1,1,11160.0,4908.2226,11178.96096,7113.91116,5761.20708,9595.96212,6795.71856
38,True,1,2,1,11160.0,7191.36624,12297.504,9495.28128,6560.13132,18258.6084,8289.20292
38,True,1,3,1,14328.0,9593.59932,13085.4888,11876.65284,8591.77152,20924.0376,10624.90644
38,True,1,4,1,14328.0,11743.21512,13481.9064,14258.0244,9363.38232,20924.0376,10452.33624
38,True,2,0,0,8592.0,6105.7614,12464.6604,9465.0798,5378.17752,0.0,6709.8552
38,True,2,1,1,11160.0,7599.23508,13620.6996,11846.45064,6702.85404,9595.96212,8465.844
38,True,2,2,1,11160.0,9624.26664,14418.5664,14227.8228,7411.45824,18258.6084,9266.42208
38,True,2,3,1,14328.0,11750.499,14826.4188,16609.1928,9365.99712,20924.0376,10524.28932
38,True,2,4,1,14328.0,14379.7956,15466.524,18990.5628,10309.79004,20924.0376,10319.60964
39,True,1,0,0,11210.2398,3828.42156,9386.7642,3616.53996,5512.41912,0.0,6254.67552
39,True,1,1,1,14946.456,5642.16324,10817.3562,5443.40364,7543.17336,10657.71972,7900.79292
39,True,1,2,1,14946.456,8266.71168,11915.19216,7270.2678,8532.80784,18897.1476,9653.99196
39,True,1,3,1,18877.62,11028.15816,12769.518,9097.13232,11108.6352,21432.3576,13118.046
39,True,1,4,1,18877.62,13499.2104,13367.3712,10923.99612,12040.392,21432.3576,13094.1324
39,True,2,0,0,12287.0652,7018.77324,12265.8768,7233.0798,7098.64752,0.0,7333.82448
39,True,2,1,1,14946.456,8735.57004,13319.9496,9059.9436,8709.59988,10657.71972,9295.58568
39,True,2,2,1,14946.456,11063.41116,14144.2956,10886.8074,9587.3562,18897.1476,9892.83624
39,True,2,3,1,18877.62,13507.584,14720.5968,12713.6724,12043.5492,21432.3576,12043.9224
39,True,2,4,1,18877.62,16530.0456,15657.0912,14540.5356,13183.2252,21432.3576,12010.5624
40,False,1,0,0,6396.0,2889.4725,10841.23098,4744.79004,3452.56422,0.0,5061.383760000001
40,False,1,1,1,8148.0,4258.38012,11536.40922,7085.905559999999,4575.54972,4240.72962,3560.65434
40,False,1,2,1,8148.0,6239.23902,12268.5294,9427.0206,5284.65804,6943.155360000001,2990.26374
40,False,1,3,1,11058.0,8323.419119999999,12740.405999999999,11768.136480000001,7100.221079999999,7774.671420000001,3533.0409
40,False,1,4,1,11058.0,10188.42846,13024.7964,14109.251400000001,7752.936,7774.671420000001,2557.59186
40,False,2,0,0,6582.0,5297.36646,12716.5848,9489.58008,4387.50846,0.0,5264.88666
40,False,2,1,1,8148.0,6593.10612,13395.1254,11830.695240000001,5411.26686,4240.72962,5280.191339999999
40,False,2,2,1,8148.0,8350.026119999999,13788.092400000001,14171.8116,6048.4995,6943.155360000001,4191.14058
40,False,2,3,1,11058.0,10194.74784,14064.0252,16512.9264,7755.14796,7774.671420000001,4498.5897
40,False,2,4,1,11058.0,12475.927800000001,14066.9286,18854.0412,8553.51414,7774.671420000001,3530.72664
40,True,1,0,0,7527.73278,3096.9750599999998,10652.489160000001,4843.47984,3828.47496,0.0,5562.60936
40,True,1,1,1,9912.0,4564.18872,11525.3214,7321.35462,5182.46082,5889.80106,5238.78516
40,True,1,2,1,9912.0,6687.299220000001,12447.4254,9799.22898,5933.7072,9370.13742,4848.27336
40,True,1,3,1,12957.129,8921.15148,12953.3166,12277.1031,7795.2553800000005,10441.01112,6189.14874
40,True,1,4,1,12957.129,10920.09264,13432.930199999999,14754.9774,8486.83812,10441.01112,5607.281279999999
40,True,2,0,0,8082.0,5677.78788,12828.57,9686.95968,4962.512699999999,0.0,6121.47858
40,True,2,1,1,9912.0,7066.5783599999995,13707.3462,12164.834640000001,6067.9122,5889.80106,6800.6385
40,True,2,2,1,9912.0,8949.668699999998,14308.2084,14642.708999999999,6725.715120000001,9370.13742,6120.14466
40,True,2,3,1,12957.129,10926.865740000001,14747.019,17120.584199999998,8489.26794,10441.01112,6989.507820000001
40,True,2,4,1,12957.129,13371.8652,14943.0426,19598.4582,9366.28458,10441.01112,6227.574119999999
41,False,1,0,0,6036.0,3345.9779399999998,11755.00488,6498.69,3416.2641000000003,0.0,4712.76762
41,False,1,1,1,8628.0,4931.1585,12345.3936,9677.65284,4940.71932,5406.84102,4442.3067599999995
41,False,1,2,1,8628.0,7224.9708,13567.062,12856.6176,5784.5949,11287.06386,4633.81242
41,False,1,3,1,11586.0,9638.429759999999,14023.841400000001,16035.582,7717.15284,13096.3632,5878.85154
41,False,1,4,1,11586.0,11798.09034,14266.0062,19214.544,8495.202000000001,13096.3632,5787.597659999999
41,False,2,0,0,6642.0,6134.2932,13580.858400000001,12997.38,4670.33754,0.0,5761.150439999999
41,False,2,1,1,8628.0,7634.74512,14804.2332,16176.3432,5933.76324,5406.84102,6195.58224
41,False,2,2,1,8628.0,9669.24024,15250.9074,19355.3052,6678.69804,11287.06386,6092.851500000001
41,False,2,3,1,11586.0,11805.407220000001,15421.5258,22534.272,8497.787100000001,13096.3632,6638.60922
41,False,2,4,1,11586.0,14446.9896,15383.905200000001,25713.234,9441.622200000002,13096.3632,6157.00014
41,True,1,0,0,6999.338400000001,3205.9134,10799.384399999999,6385.34988,3722.20074,0.0,4727.10642
41,True,1,1,1,10398.0,4724.73744,11678.7561,9751.12356,5504.4956999999995,7046.60706,5137.976640000001
41,True,1,2,1,10398.0,6922.53,12912.3024,13116.8964,6301.59888,14577.7926,5920.74204
41,True,1,3,1,13698.687,9234.96024,13479.073199999999,16482.6708,8338.15062,16895.0802,7822.6209
41,True,1,4,1,13698.687,11304.21612,14102.3814,19848.4452,9080.644380000002,16895.0802,7799.3712
41,True,2,0,0,8049.6837,5877.50868,12931.14,12770.7,5091.16974,0.0,5830.3632
41,True,2,1,1,10398.0,7315.1514,14102.3478,16136.4732,6443.40012,7046.60706,6690.8279999999995
41,True,2,2,1,10398.0,9264.48048,14664.8508,19502.2476,7147.4337,14577.7926,6978.2970000000005
41,True,2,3,1,13698.687,11311.22748,15323.5254,22868.022,9083.1603,16895.0802,7913.39466
41,True,2,4,1,13698.687,13842.2328,15483.9216,26233.7928,9991.33812,16895.0802,7457.73048
42,False,1,0,0,6168.0,3216.28896,11273.8542,5014.79004,3389.01996,0.0,4273.36116
42,False,1,1,1,7956.0,4740.02784,11949.35376,7490.06028,4616.89272,5436.9972,3590.94144
42,False,1,2,1,7956.0,6944.9334,12682.0176,9965.33052,5423.54844,8930.16288,2915.14836
